Report generated on: 07-12-2024 00:37:33
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.21-1-SUR-TST.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-SYR-TST.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TWN-TST.A","        Taiwan","1167.34629","1200.41559","2006.2042","2238.79161","2081.16128","2157.22067","2332.48796","2506.65294","3585.81443","3281.57687","3412.75176","3351.0224","3172.44818","3265.04222","3441.41182","3520.77814","3376.37553","4401.52383","5038.65901","4577.89343","4793.94619","4778.51385","4921.81415","4839.1409","4904.17719","4857.88017","4736.62607","4674.89671","4663.87361","4207.51727","5895.15388","6003.18026","5679.10112","6258.91618","6919.19987","6637.00851","6862.98206","6675.58936","6993.72484448","6806.59780119","6564.07416885","6931.32307538","6182.12302853"
"INTL.21-1-TJK-TST.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TZA-TST.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-THA-TST.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BHS-TST.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TLS-TST.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TGO-TST.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TON-TST.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TTO-TST.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TUN-TST.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TKM-TST.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TCA-TST.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-TUV-TST.A","        Tuvalu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-USIQ-TST.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-UGA-TST.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-UKR-TST.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","30313.525","22376.893","18408.577","17085.805","16314.188","16534.65","16699.9965","17172.88749","18375.5077","21327.49388","20498.55676","22976.54964","24248.61538","20806.10125","21190.80744","22677.82363","21539.1374","19207.75175","20502.966","21599.76445","20876.64909","19386.32597","15275.81198","12805.53527","14023.58782","11135.53562","11931.40344","11083.947512","10500.715291","10282.237449","2968.6011472854"
"INTL.21-1-ARE-TST.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-URY-TST.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-UZB-TST.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-VUT-TST.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-VEN-TST.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-VNM-TST.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-WAK-TST.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ESH-TST.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-YEM-TST.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ZMB-TST.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ZWE-TST.A","        Zimbabwe","781.53779","230.38279","283.29367","242.5082","198.4158","242.5082","137.78875","214.95045","286.6006","385.8085","623.90746","643.74904","637.13518","574.30351","595.2474","595.2474","554.46193","496.0395","496.0395","755.08235","731.93384","742.95694","676.81834","562.1781","529.1088","499.34643","481.70947","502.65336","239.20127","253.5313","282.19136","315.26066","348.32996","363.7623","358.25075","371.47847","338.40917","199.51811","199.27119256","241.86224634","342.45575001","363.62781818","439.42888780921"
"INTL.21-1-PERG-TST.A","    Persian Gulf","1255.53109","1039.47833","1415.36604","1332.69279","1015.22751","992.079","978.85128","961.21432","989.87438","726.42229","728.62691","1059.31991","938.06581","1082.46842","1075.85456","1025.1483","1035.06909","1080.2638","1258.83802","1291.90732","1269.86112","1207.02945","1259.94033","1106.71924","1125.45851","1042.78526","1032.86447","1051.60374","824.52788","1080.2638","936.9635","760.5939","579.81506","1063.72915","1283.1271066917","1252.22416","1275.37267","1456.07545061","1440.0908533","1272.60917883","1296.07625642","1319.54333401","1261.6209314493"
"INTL.21-1-BHR-TST.A","        Bahrain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-IRN-TST.A","        Iran","1255.53109","1039.47833","1415.36604","1332.69279","1015.22751","992.079","978.85128","961.21432","989.87438","726.42229","728.62691","1059.31991","938.06581","1082.46842","1075.85456","1025.1483","1035.06909","1080.2638","1258.83802","1291.90732","1269.86112","1207.02945","1259.94033","1106.71924","1125.45851","1042.78526","1032.86447","1051.60374","824.52788","1080.2638","936.9635","760.5939","579.81506","1063.72915","1283.1271066917","1252.22416","1275.37267","1456.07545061","1440.0908533","1272.60917883","1296.07625642","1319.54333401","1261.6209314493"
"INTL.21-1-IRQ-TST.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-KWT-TST.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-QAT-TST.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-SAU-TST.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ARE-TST.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-OPSA-TST.A","    OPEC - South America","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-VEN-TST.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-OPAF-TST.A","    OPEC - Africa","71.65015","210.54121","836.65329","917.12192","945.78198","945.78198","1151.91395","1246.71261","1246.71261","1125.45851","835.55098","854.29025","871.92721","791.45858","681.22758","434.31014","417.77549","434.31014","627.21439","613.98667","501.55105","541.23421","704.37609","704.37609","717.60381","651.46521","692.25068","684.53451","684.53451","227.07586","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-DZA-TST.A","        Algeria","71.65015","210.54121","836.65329","917.12192","945.78198","945.78198","1151.91395","1246.71261","1246.71261","1125.45851","835.55098","854.29025","871.92721","791.45858","681.22758","434.31014","417.77549","434.31014","627.21439","613.98667","501.55105","541.23421","704.37609","704.37609","717.60381","651.46521","692.25068","684.53451","684.53451","227.07586","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-COG-TST.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-GNQ-TST.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-GAB-TST.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-LBY-TST.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-NGA-TST.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-OPEC-TST.A","    OPEC","1327.18124","1250.01954","2252.01933","2249.81471","1961.00949","1937.86098","2130.76523","2207.92693","2236.58699","1851.8808","1564.17789","1913.61016","1809.99302","1873.927","1757.08214","1459.45844","1452.84458","1514.57394","1886.05241","1905.89399","1771.41217","1748.26366","1964.31642","1811.09533","1843.06232","1694.25047","1725.11515","1736.13825","1509.06239","1307.33966","936.9635","760.5939","579.81506","1063.72915","1283.1271066917","1252.22416","1275.37267","1456.07545061","1440.0908533","1272.60917883","1296.07625642","1319.54333401","1261.6209314493"
"INTL.21-1-DZA-TST.A","        Algeria","71.65015","210.54121","836.65329","917.12192","945.78198","945.78198","1151.91395","1246.71261","1246.71261","1125.45851","835.55098","854.29025","871.92721","791.45858","681.22758","434.31014","417.77549","434.31014","627.21439","613.98667","501.55105","541.23421","704.37609","704.37609","717.60381","651.46521","692.25068","684.53451","684.53451","227.07586","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-COG-TST.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-GNQ-TST.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-GAB-TST.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-IRN-TST.A","        Iran","1255.53109","1039.47833","1415.36604","1332.69279","1015.22751","992.079","978.85128","961.21432","989.87438","726.42229","728.62691","1059.31991","938.06581","1082.46842","1075.85456","1025.1483","1035.06909","1080.2638","1258.83802","1291.90732","1269.86112","1207.02945","1259.94033","1106.71924","1125.45851","1042.78526","1032.86447","1051.60374","824.52788","1080.2638","936.9635","760.5939","579.81506","1063.72915","1283.1271066917","1252.22416","1275.37267","1456.07545061","1440.0908533","1272.60917883","1296.07625642","1319.54333401","1261.6209314493"
"INTL.21-1-IRQ-TST.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-KWT-TST.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-LBY-TST.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-NGA-TST.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-SAU-TST.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ARE-TST.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-VEN-TST.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-OENA-TST.A","    OECD - North America","54616.15357","50648.93988","35418.32261","33825.48466","39200.34822","37037.616","33120.00626","33995.2404","36047.74162","35401.78796","34331.44495","30509.73618","29741.42611","29353.41299","28935.6375","29735.91456","29183.65725","28188.27132","25932.94506","26143.48627","26695.74358","24730.32485","22433.11081","22872.9325","22763.80381","22569.79725","22187.29568","21884.16043","21283.40148","15499.58091","20455.56667","20850.19365","20721.22338","20496.35214","20057.63276","18240.29939","15781.42822","16803.88038","17884.547","16638.79789","13506.70891","15547.69244","14338.54314013"
"INTL.21-1-CAN-TST.A","        Canada","5787.1275","5135.66229","4408.13769","4541.5172","5402.42131","5163.22004","4955.98576","5111.41147","5140.07153","4865.59634","4087.36548","3992.56682","4090.67241","4031.14767","4060.91004","3618.88373","3700.45467","3714.7847","3463.45802","3645.33917","3573.68902","3505.3458","3452.43492","3499.83425","3681.7154","3643.13455","3526.28969","3414.95638","3351.0224","2414.0589","2998.2832","3090.87724","3250.71219","2733.7288","2446.02589","2505.55063","2418.46814","2428.38893","2777.8212","2676.40868","2385.39884","2146.19757","2073.13977013"
"INTL.21-1-MEX-TST.A","        Mexico","2697.35257","2727.11494","2895.76837","3475.58343","3237.48447","3223.15444","2623.4978","2579.4054","1963.21411","2491.2206","2627.90704","2471.37902","2240.99623","2140.68602","2188.08535","2367.76188","2407.44504","2357.84109","2428.38893","2482.40212","2314.851","2276.27015","2202.41538","2200.21076","2172.65301","2206.82462","2257.53088","2268.55398","2286.19094","1943.37253","2435.00279","2339.10182","2298.31635","2442.71896","2458.1513","1979.74876","1507.96008","1427.49145","1300.7258","1092.38921","768.31007","856.49487","871.92721"
"INTL.21-1-USA-TST.A","        United States","46131.6735","42786.16265","28114.41655","25808.38403","30560.44244","28651.24152","25540.5227","26304.42353","28944.45598","28044.97102","27616.17243","24045.79034","23409.75747","23181.5793","22686.64211","23749.26895","23075.75754","22115.64553","20041.09811","20015.74498","20807.20356","18948.7089","16778.26051","17172.88749","16909.4354","16719.83808","16403.47511","16200.65007","15646.18814","11142.14948","15022.28068","15420.21459","15172.19484","15319.90438","15153.45557","13755","11855","12948","13806","12870","10353","12545","11393.47616"
"INTL.21-1-OPNO-TST.A","    Non-OPEC","419688.06015","406289.4814","385822.88979","374776.63623","389313.89849","395608.09086","393571.02155","395890.27797","408774.15610863","411403.950936815","404678.436425","371283.9545577196","363649.3850204393","360599.437280133","357140.5429398267","399825.22938496876","393719.7201036493","397161.32891416247","376588.63875216147","361746.207528145","372760.273436309","386940.4003413687","387535.8739317337","430728.8104699445","466016.3648229965","524021.8225928886","562412.6455684858","587858.6876734493","597171.4978874964","586791.6374423972","643785.6985536373","697696.8745581857","696620.8379957816","778527.5071745941","777137.5015729094","737761.2114352292","737013.5000419223","718806.1149885867","745275.9545238981","772365.9230486084","753761.2974102633","775431.1710066096","791532.3003495381"
"INTL.21-1-AFG-TST.A","        Afghanistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ALB-TST.A","        Albania","16.53465","17.63696","18.73927","19.84158","20.94389","22.0462","23.14851","23.14851","24.25082","24.25082","40.78547","39.68316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ASM-TST.A","        American Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-AGO-TST.A","        Angola","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ATA-TST.A","        Antarctica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ATG-TST.A","        Antigua and Barbuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ARG-TST.A","        Argentina","369.27385","286.6006","351.63689","329.59069","432.10552","585.32661","482.81178","554.46193","694.4553","880.74569","765.00314","793.6632","351.63689","607.37281","675.71603","599.65664","766.10545","835.55098","1177.26708","1211.43869","1294.11194","1259.94033","1162.93705","1310.64659","1268.75881","1450.63996","1386.70598","1349.22744","1387.80829","1005.30672","1287.49808","1406.54756","843.26715","875.23414","925.9404","1272.06574","1043.88757","1169.55091","1269.309965","1305.99814873","982.44040136","854.29025","1425.76302792"
"INTL.21-1-ARM-TST.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-ABW-TST.A","        Aruba","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-AUS-TST.A","        Australia","5501.62921","5980.03175","5234.87019","4055.39849","3992.56682","3971.62293","4162.32256","3968.316","4499.62942","4872.2102","4954.88345","4668.28285","4684.8175","4520.57331","5012.20357","5089.36527","5056.29597","4725.60297","4866.69865","4615.37197","4121.53709","3853.67576","3794.15102","3638.72531","3844.85728","3851.47114","3680.61309","3678.40847","3679.51078","2825.22053","3489.91346","3732.42166","3289.29304","3354.32933","3105.20727","3223.15444","2979.54393","2890.25682","2780.02582","2557.3592","2710.58029","2688.53409","2536.41531"
"INTL.21-1-AUT-TST.A","        Austria","1905.89399","1858.49466","1832.03922","1901.48475","2043.68274","1930.14481","1922.42864","1903.68937","1922.42864","1952.19101","1901.48475","1697.5574","1639.13497","1545.43862","1578.50792","1596.14488","1718.50129","1726.21746","1761.49138","1772.51448","1526.69935","1536.62014","1537.72245","1537.72245","1543.234","1526.69935","1539.92707","1554.2571","1524.49473","1342.61358","1501.34622","1457.25382","1445.12841","1494.73236","1466.0723","1464.96999","1490.32312","1493.63005","1450.63996","1450.63996","1462.36302685","1453.43321354","1401.09222781"
"INTL.21-1-AZE-TST.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BHR-TST.A","        Bahrain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BGD-TST.A","        Bangladesh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BRB-TST.A","        Barbados","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BLR-TST.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BEL-TST.A","        Belgium","6666.77088","6618.26924","5750.75127","5628.39486","6532.28906","6574.17684","5655.95261","5760.67206","6115.61588","6017.51029","5974.5202","5388.09128","5043.06825","4381.68225","4118.23016","4074.13776","3913.2005","3748.95631","3310.23693","3457.94647","3421.57024","3550.54051","3269.45146","3153.70891","3268.34915","3148.19736","3191.18745","2873.72217","2545.23379","1735.03594","2132.96985","2119.74213","2031.55733","1858.49466","1590.63333","1355.8413","1328.28355","1316.15814","1333.354176","1334.787179","1217.832088","1398.280235","1399.9337"
"INTL.21-1-BLZ-TST.A","        Belize","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BEN-TST.A","        Benin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BMU-TST.A","        Bermuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BTN-TST.A","        Bhutan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BOL-TST.A","        Bolivia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BIH-TST.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","243.61051","502.65336","533.51804","569.89427","600.75895","671.30679","1014.1252","977.74897","771.617","836.65329","1000.89748","1004.20441","970.0328","942.51473316","1041.20675208","999.90319638","864.4645713","1059.17109815","906.209051"
"INTL.21-1-BWA-TST.A","        Botswana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BRA-TST.A","        Brazil","4701.35215","4484.19708","4431.2862","5197.39165","7007.38467","7954.26896","8068.9092","8398.49989","8944.14334","8863.67471","8416.13685","8913.27866","8994.8496","9372.94193","9110.59215","9183.34461","9212.00467","8990.44036","8720.37441","8036.94221","8469.04773","8400.70451","8192.36792","7943.24586","8620.0642","8567.15332","8259.60883","9165.70765","9133.74066","8001.66829","10129.12659","10673.66773","10673.66773","10353.99783","10467.53576","10007.87249","10177.62823","10843.42347","11198.36729","10207.63421051","9383.11404668","10997.4272001","10409.36355437"
"INTL.21-1-VGB-TST.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BRN-TST.A","        Brunei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BGR-TST.A","        Bulgaria","1485.91388","1522.29011","1404.34294","1399.9337","1307.33966","1044.98988","1104.51462","1250.01954","1388.9106","1489.22081","1425.28683","719.80843","804.6863","875.23414","1156.32319","1363.55747","1198.21097","1284.19115","956.80508","825.63019","989.87438","878.54107","838.85791","932.55426","917.12192","819.01633","737.44539","578.71275","369.27385","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-1-BFA-TST.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
